,$D1,$D2,$Ezero,$Ks,$alpha,$visc,$Ru,$a0,$a1,$a2
39,6.163527049239638e-06,8.484952725263504e-05,0.2367288455669304,5.8147004830440946e-06,0.7942968844776591,0.005029713429617496,287.9768624976581,5.20537652648192e-06,2.4658955538400697e-06,2.3803878261967715e-06
40,8.305439692699796e-05,6.626737000094386e-05,0.2890366648241145,0.05984566559007619,0.4484743580265648,0.0059819113054344,59.73775908693144,4.644743623941511e-06,4.494444030931704e-06,1.2574792739063806e-06
41,1.289213265630289e-05,1.1221387068163698e-06,-0.1826167424896709,4.202570803700079,0.5421040763804776,0.00546310409264269,0.05467578956682706,4.6796171693082376e-05,4.602917128499479e-06,1.229488228418863e-06
42,2.0444761663279847e-05,3.1424418784910363e-06,-0.09389406300086793,1.2043527647844576e-06,0.20897641710442444,0.013437310888797729,120.23730911462532,1.0754072455235131e-05,9.494964759255593e-07,4.626780847674843e-06
43,2.1197797283057995e-05,9.289487406626075e-06,0.13710202435671145,0.017667782830887054,0.3683045685871402,0.008247507019360984,28.569116155435147,2.8738379833421587e-05,2.8088779905184662e-06,4.97311316155026e-06
44,4.7491243870531365e-06,1.0504864564124864e-05,0.2728238106604787,4.101406108909644e-06,0.2290175015336063,0.009214142487613477,92.966290341668,2.5005086973804307e-05,3.7663390146702683e-06,1.7485856736598635e-07
45,1.031746338392733e-05,1.0275687428904815e-06,0.0382925119029266,0.3151527345107237,0.7349616487160145,0.0032344915665912296,137.02682173620795,1.7122678818329326e-05,4.399584094118107e-06,3.4402132854492272e-06
46,2.681794663853667e-05,9.719400250850052e-05,-0.0814144906403382,0.15357838098587862,0.5856332623902468,0.012907468615041856,264.09756488758643,4.649034393208168e-05,3.4092964569583724e-06,4.969454949764302e-06
47,1.3114822233193025e-06,3.0875275470906086e-06,0.06941870155786856,0.0003174500607668135,0.7548959153681153,0.014673814004823241,154.47450629650743,1.5023552909657745e-05,1.054839693807965e-06,3.5144293593453667e-06
48,1.3848204307323679e-05,9.84510273649996e-05,-0.2356916586320575,1.4824375672835686,0.7907536407428352,0.005406528379073408,59.52113802857751,3.818432540523847e-05,4.147038016282885e-06,4.2798691558031375e-06
49,1.8311949904511584e-05,1.3108630983968728e-06,-0.04991901780755637,0.9039130173660441,0.220844564630392,0.0017840950449046636,103.04923966013963,2.139196831709045e-05,4.455337208375945e-06,2.836502078342632e-06
50,3.3210894427779077e-06,2.8787778076276187e-06,-0.21142649741857236,0.01341343208891793,0.3575357135960709,0.0019749892739459674,242.14193646006703,3.4550743441188974e-05,3.7373055779298403e-08,4.783971037199268e-06
51,7.312457102986808e-05,3.6007306223320433e-06,0.07198984927237856,0.00024333864581741485,0.5034107199503149,0.003293692043675075,232.5111066292351,2.8926542536246886e-05,1.8789993694784928e-06,1.3064995717650215e-06
52,1.3293300355358114e-05,3.9457238870215456e-05,-0.2683898743553746,0.0002761838628559867,0.4437005279492493,0.014089001170198468,267.7151123160536,2.191452817082032e-05,4.352252611236274e-07,6.73635736921409e-07
53,1.4397138964896341e-06,4.46326815453645e-06,-0.17809127336867747,3.3042209884702086e-05,0.7140349506171345,0.007755326027697277,210.20221254593255,3.6953315625556564e-05,1.8947399410973455e-07,3.7412439028791373e-06
54,3.537553350714248e-06,1.25760960497734e-06,-0.021417248279745726,0.08162563070639878,0.5657984655342724,0.011760948064956374,145.63397983451617,3.819122978050444e-05,4.9784935619716905e-06,3.876347755052736e-06
55,2.4564797912746904e-06,1.9277224260503472e-06,0.08230889058586166,1.0460936582827544e-05,0.4400203355750184,0.0038648454450993467,182.9337798736573,2.7028431837496744e-05,3.5124226329834014e-06,1.4584708239226186e-06
56,1.8338409032581832e-06,1.6513794238028077e-05,-0.1937726206533914,0.000363044773005159,0.4177480009330989,0.004078417948046419,269.36618043853645,1.6778408653214872e-05,3.9059473824969773e-07,3.0354596268960203e-07
57,1.959939717507373e-06,6.459224063906512e-05,0.21008753182394674,0.006050444218887055,0.5402535587942882,0.005602389371123485,280.10221144809555,1.211969544103031e-06,2.3152286598650647e-07,2.3549073633361986e-06
58,9.412310575516608e-05,8.66597793557719e-05,0.18662261163901825,0.00993739181686532,0.54821989063437,0.011215806320059769,260.3179363506464,3.883688733312323e-05,4.042309114300278e-06,2.0887494159214823e-06
59,9.100204775132353e-06,1.1451466781485568e-05,0.0383879955159917,0.0008260367645141914,0.253037156549332,0.005838928951616329,102.78332543518124,4.024743840603725e-05,6.817653214166882e-07,2.1863846082927503e-06
60,3.2722222652174037e-06,1.2148657185565576e-06,0.2318494040898177,0.00019305903310837442,0.2413819977009115,0.001373557006766267,15.438449253316698,2.257908207881821e-05,4.11868766781685e-06,1.485943531091727e-06
61,3.4032840945306774e-06,7.631454365102756e-06,-0.09930269420590156,1.7288888067118248e-06,0.39569305929624654,0.011327280482600136,36.42993404325369,3.2696956255289864e-05,3.9490691685267976e-07,8.582155064995995e-07
62,1.0740671922374037e-06,1.3212162837894432e-06,-0.05083087208454104,3.317703299814269e-05,0.881227484170876,0.0019397443029928831,21.34437419178553,1.299560973096466e-05,3.0548401884819783e-06,4.282017113222143e-06
63,8.111719757957079e-05,3.633710708336738e-05,-0.2521664004078528,2.306448379671085e-06,0.4546272581122365,0.0073547630570944544,192.211598226284,2.3301836563870348e-05,4.294483023266637e-07,4.083694218090436e-06
64,9.066457654705805e-05,2.678838154761365e-06,-0.10821848960659278,2.4865050048261956,0.11545217991312437,0.008546891720985871,147.73121423656346,2.849286893595981e-06,3.3838703603043016e-06,4.623946381398304e-06
65,1.4317495700959689e-05,5.1589089021499485e-05,-0.03582452565699057,0.2846560540180699,0.10677101599883436,0.009950188929658479,18.685560244148913,1.9732791060072072e-05,1.973397560238073e-06,2.260659315459992e-06
66,1.4299381142121333e-06,2.8451739372419093e-06,-0.186893489859903,0.24061216978552485,0.8268968972235684,0.005134310251794722,145.3219867622376,8.998058442233505e-07,1.8737501605961208e-06,3.6633762547270537e-06
67,2.0463314272681397e-06,2.8530385760728644e-05,0.1968842505794866,1.1811817447758058e-06,0.27802128956869315,0.013251486070239071,115.20832275436486,3.7968686605877823e-06,3.6428482646181886e-06,9.270237455228908e-07
68,4.3205574539119e-06,1.0352305103741933e-05,-0.06720730764764213,0.0008846774644072493,0.8600183081613827,0.006957041308459421,234.35479550058486,1.2189009058669042e-06,4.9245448818936855e-06,3.3268807573566693e-06
69,1.059098118325052e-06,1.8626904638434131e-06,0.1357822067663057,1.894747757527288e-05,0.577624944891152,0.0040549746718169435,63.378719229359795,1.7803818274986553e-05,2.730501380188367e-06,2.215189131896809e-06
70,2.9897454644804647e-06,2.8422852347547736e-06,0.14850188332868258,4.374456219223167,0.8209304684707935,0.013286959108935528,134.3091776757469,3.3962496870523666e-05,7.964210368193932e-07,2.3584436611102003e-06
71,1.018626686376487e-06,7.383030287771975e-05,-0.14250137370320967,1.0820447635875135e-06,0.2796656401293184,0.01346617134473208,7.608209210229955,1.2605412058705064e-05,4.555316046746318e-06,2.1363824537445858e-06
72,7.266277672322864e-05,6.629867319782378e-06,0.15822087484965008,0.04591208843406835,0.6217264352091318,0.00901247226939831,134.34681870736264,4.490890895304734e-06,4.518268073379034e-06,1.328605504857881e-06
73,7.58323357848872e-06,2.705114128525745e-05,0.17375698915761495,0.2769185721806287,0.5747392568915252,0.011960440785256744,113.8137972084952,1.971807152514665e-05,1.102314971705777e-06,3.561918219786586e-06
74,1.14567747060577e-06,7.0151067547165176e-06,-0.28038333002520216,4.979704178598109,0.3435000576413464,0.009438809413128187,52.133210544145996,1.5908133785877034e-05,2.505612219414444e-07,4.369718493668165e-06
75,8.807741809251518e-06,6.919748719105128e-05,-0.033020952466005234,0.015379698571592925,0.4076834156229607,0.011948332050767708,100.4194548713695,2.2558646752434373e-05,3.2535953618055813e-06,1.0152112360039452e-06
76,5.759154456307877e-05,1.807817265172161e-06,0.29319962928105764,0.1123690530112768,0.19624105782673415,0.014988166005222224,55.9486392612101,3.374450083741987e-05,4.846337105913397e-06,3.365157560840801e-06
77,5.111658333270363e-05,4.12525858920052e-06,0.2091849972998599,0.0065674735046796365,0.3910503991538825,0.0021829016886735775,85.61003937661755,2.6247746293829626e-05,3.1615402250116736e-06,1.4868614647227115e-06
78,6.572815797896978e-05,1.339059101789794e-05,0.08398096996307647,5.1375126522286365,0.6552481691879539,0.010234808070759528,48.17523583854122,8.90931777632783e-06,4.70445925374859e-06,1.3647664350483564e-06
79,2.802936107384336e-06,8.235892567983617e-05,0.14449441793510714,8.35270782473877e-06,0.6090369374184916,0.008333137825474601,28.083120176479724,3.623727670094906e-05,2.104399373807884e-06,2.846435340082817e-06
80,5.744684956401613e-06,4.082123401312528e-05,0.1372401017556123,0.08162103388737174,0.37195230032362336,0.0023569787970860612,163.79633802674832,8.483525391366544e-07,2.788559453247971e-06,4.910437185908604e-06
81,1.317935633336205e-06,6.6761669807139325e-06,-0.17802175393184533,6.029585654562954e-06,0.2924905125138853,0.0049930184838142535,192.32789720190826,4.1450519506385296e-05,1.2464056949147468e-06,1.3582463122397673e-06
82,3.7965718962094015e-05,3.427766366304687e-05,-0.020007533793959698,0.044594180348677535,0.18748298260656399,0.006523480957434664,240.0003024211682,3.1461534779651114e-05,3.7856738636297514e-06,8.958516343251678e-08
83,8.847375360143659e-05,1.087474694562141e-06,0.18517911825263636,2.2014570586147198e-05,0.858428379325474,0.01247974929986969,8.701457407475676,2.947543736313905e-05,4.38335763457654e-06,1.0591326234434535e-06
84,1.912777216378373e-06,4.042896733291223e-05,-0.09148824227757203,1.0734164741176088e-05,0.3085958271417069,0.006034086764792271,232.40373683235984,3.590735107052425e-05,3.0679875626764444e-06,3.050749469211412e-06
85,2.808736682615587e-05,1.8169113175391173e-05,0.2790188820924218,9.904609824993123,0.20758960353530587,0.001446675431610228,45.36345577979906,1.701404233933919e-05,3.1466619951654948e-06,4.903786401765367e-06
86,1.889360330459682e-05,1.064672003042118e-05,0.2989931932932501,1.5353476381507558,0.5394078848358291,0.0015457770488670074,73.76891581472054,3.7874606021146165e-05,1.719696776045676e-07,4.833130718649265e-06
87,5.3190672289483175e-05,9.129523062690258e-05,0.03794221291621636,0.05324334981525671,0.31959534805355105,0.008085303514919946,134.0042692325906,4.7616261907678474e-05,3.6037696241495217e-06,1.6673477143769472e-06
88,6.828453104282465e-05,3.037017050274112e-05,-0.02126703915512756,3.1839198909528305e-05,0.16299509059433648,0.003889254435041915,225.78527951226607,3.7662979056260556e-05,1.733714327718276e-06,2.561194487784941e-06
89,2.4730281417070384e-05,7.341365764330752e-05,-0.047768548155056316,0.8011736586113068,0.6186670911837229,0.014463444237303938,4.207405930797759,4.481372255773726e-05,4.8255084377923525e-06,2.7383449618988477e-06
90,4.3731737258754276e-05,1.7024599984313234e-05,0.07995176748408828,0.004773937834893999,0.8861935365646401,0.008418254184777974,204.75346240261445,3.563470760048911e-05,4.95919675178147e-07,4.910265414398587e-06
91,3.46796774468162e-06,8.977727527559055e-05,-0.254679607687647,0.00011803323843370412,0.25859884534468225,0.0027570921430023834,277.1791453440913,4.155681801257799e-06,1.1407918408988805e-07,1.7920141268462617e-06
92,9.208642079943276e-05,1.2438731523039013e-06,0.2626932747345044,0.0012148558924908555,0.6098653954774689,0.011433733603490271,28.142478532368642,8.903175313705016e-06,2.3882428472258427e-06,3.431742353080573e-06
93,6.8254330780555415e-06,2.450372295746325e-06,-0.11509859972988536,0.11094318315023374,0.3793215885559284,0.0022110770928769267,252.67917678666095,3.774136097650168e-05,4.532017026332471e-06,2.984619636834841e-06
94,1.0155926817946356e-06,2.2923845086160973e-05,-0.19455202789434872,4.624019007235753e-06,0.7269775464863779,0.009159035915643678,126.13703869933748,4.043017884439049e-06,3.023072172321308e-06,1.5948236857229816e-06
95,2.7253256357073595e-05,1.5729875141502931e-06,-0.03503556203743136,1.2782225301490848e-05,0.6306554584151665,0.0036712018002565705,5.900470771522848,2.8263005805214626e-06,4.749185786226764e-06,3.041625761418277e-07
96,1.9987022246196947e-05,3.4716740294010423e-05,-0.15149141074929715,0.020785688703615253,0.4503070392347426,0.012864895464633552,211.664387872581,5.5913835658936544e-06,3.2611972632011662e-06,1.4041736498943595e-06
97,5.659385397922866e-06,1.9063964415682003e-06,-0.1359478075447332,0.525052966560855,0.6076505838013546,0.003300728537822899,76.21097988990472,1.3559287379987712e-05,4.524622727401668e-06,4.870488030108562e-06
98,1.487399536755567e-06,7.008128011064939e-05,-0.2710534374306311,1.437555365719928,0.6616012797125639,0.003508273820550834,51.97557897025086,1.8886980351734906e-05,3.2019066953829474e-06,4.9097325934325236e-06
99,6.317071809130035e-05,1.9774556641838872e-05,-0.2633889368375896,0.00013017291097241064,0.4928598163105166,0.001126750816174566,287.93276113329614,2.4224120601382112e-05,8.869608553096771e-07,3.6986857654035936e-06
100,1.418165959971969e-06,3.240192930864592e-05,-0.05288548891834336,0.020929986171520525,0.4912447712785585,0.010494875732532542,34.787531106685044,1.4978422598787207e-05,3.957020352713324e-06,4.066675319372172e-06
101,5.401792707185112e-06,5.33784678353664e-05,-0.1391225640837665,2.317494427570706,0.5217783430927274,0.008327147053707407,34.76172527300656,1.5208925396124768e-05,5.86533518278784e-07,3.196220748357942e-06
102,1.6404368689717913e-05,1.774167759318639e-06,-0.0771264371111588,2.092477802965516e-06,0.6622306009242772,0.006672871833064782,40.499473218984654,2.593322906644257e-05,1.5075120205213542e-06,4.113148219762503e-07
103,1.5093850726034944e-06,2.4260703310833466e-05,0.1835634567283104,2.416791671844065e-05,0.2812086808080556,0.0035634059305766404,257.1838847951301,3.912407452226141e-06,2.017116226756575e-06,4.9130833204737964e-06
104,2.3811038791834385e-05,1.1523637199453024e-05,0.04037916751387372,0.9713540328889504,0.13206371314285906,0.002282964174162472,175.39082647935052,2.1533882356692663e-05,3.081079046598697e-06,3.6111124545748598e-06
105,3.81563757825824e-06,2.218506522649694e-05,-0.07237341084048292,5.6653460205953296e-05,0.3390388765568728,0.009282563607724168,172.5967734714791,3.2511066599662675e-05,6.727547936083861e-07,3.2280477773651557e-06
106,7.153551063293871e-05,1.1682068482349402e-06,0.14759425511853794,2.487701619932778e-06,0.6769223087586079,0.0010528185702815443,174.3013550353399,3.119928173796197e-05,4.489253529922328e-06,4.1084660557762e-06
107,1.0310045230962298e-05,9.437504063114753e-06,-0.15006591795368146,0.8917934917577013,0.3072838663990928,0.012724227425541666,45.759043586453494,1.8633791065961467e-06,3.6231101702278886e-06,3.83819465417793e-06
108,3.123363972031593e-06,1.0065604177756073e-05,0.20557403241847166,0.0032355402802541947,0.8460738663848544,0.010019535753783441,34.67405943254596,2.0945123007949912e-05,4.987373805683688e-06,1.7867873213605525e-06
109,4.206578393137894e-05,8.606167052073819e-06,-0.03580431223020758,0.3412073866359083,0.4948896021277073,0.014085790431875331,31.660120329828878,4.33498349866806e-06,2.268662370551071e-06,4.887570331916549e-06
110,5.860028697471271e-06,7.189533185763857e-06,-0.18128436773258227,0.11397896892870607,0.28463122594184576,0.012077840728334949,60.9097212670477,1.939258197799656e-05,3.7804713802498925e-06,1.789524757270519e-06
111,1.7225805106588881e-06,1.9689519773192055e-06,0.03293749122703399,0.04326273585429345,0.6337287011875117,0.010280504746719602,265.6668675740281,4.1631940764696886e-06,1.484618388167564e-06,2.403692562904964e-06
112,3.4567616863575814e-05,4.7670303318683446e-05,-0.10569494387910892,0.0007394298425840483,0.4449460869979476,0.009092662239121162,113.10969971723905,2.997907298447195e-05,3.605568856866829e-06,4.550834803759418e-06
113,4.120623747042661e-05,6.0767886972417906e-05,0.043176568576416115,0.0003359121226795665,0.6850194213305285,0.0012079745331443571,108.3530333610564,2.948087300056648e-05,3.5490767005345305e-06,4.6140669686059133e-07
114,9.037719437878023e-05,2.2476459242305604e-05,-0.23769445374621745,3.14249208891386e-05,0.4626433671224474,0.0034121994952088733,190.7477884890569,3.203874065474436e-05,1.6591882830424792e-06,1.1926509045048556e-06
115,2.5575595820662155e-05,2.554537661597407e-05,-0.1854566984209276,1.0471164091574819e-06,0.2076877202694899,0.008588909186684958,292.82964338012954,3.095816128715898e-05,2.3418536875944903e-06,7.377019105792376e-07
116,1.225991067848824e-06,6.607709329680665e-05,-0.2326413609862687,0.0016036135842828726,0.42257972998107696,0.002381024711104734,27.815141641418162,3.374786016517113e-05,4.5709583113703635e-06,1.8594970745585758e-06
117,9.600461221414041e-05,1.6449447814571981e-06,0.0861859087568902,1.89814417742392,0.12459498453364075,0.007261772158059333,97.8156244847548,6.645534000685405e-06,1.456063465164067e-06,1.9070785765520282e-06
118,1.8742645300362395e-05,4.171117658128994e-05,0.002547281782165289,0.0001934556215413917,0.10027871463720467,0.007566123074354305,196.00919626486998,3.011535401507126e-06,4.524537010220823e-06,2.8655575080580164e-06
119,2.383015149233598e-06,8.927638727401324e-06,0.041511975431859804,8.343344169872863e-05,0.5819124780028041,0.012079873198910624,224.99792888868942,2.659842030664376e-05,1.8520740246888733e-06,2.616302397725005e-06
120,1.2949927158023136e-05,1.5729122024495458e-06,0.274719011013925,3.9136867465409215e-06,0.4385131357066615,0.003689477077314153,250.86871793675584,1.164707448803648e-07,3.744164272079627e-06,3.5114381423493346e-06
121,3.692357650150585e-05,4.805726790920452e-05,-0.10048100238133292,0.025417105754814324,0.3757256185538748,0.003878263077083924,215.24089229047001,2.286356928096164e-05,4.494090324450868e-06,3.1386174371396274e-06
122,1.4586953178622566e-06,9.171919845464543e-06,0.217201143044427,0.0014273742406939707,0.3737850062481936,0.012078364850609116,11.412148301634328,2.3924406309214186e-05,1.3126448004914752e-07,2.0886939824592807e-06
123,4.204513962876462e-05,3.3762312652530513e-06,0.29820775846730035,5.801780139455143,0.19406162892050655,0.014377771822090404,269.5563834863979,4.271475333417079e-05,2.8679546508616857e-06,2.208305039905093e-06
124,3.5188637448347223e-06,1.3143681408252658e-06,0.0012289803924762088,2.055778222182609e-05,0.2558719703938939,0.0012520456020423208,171.48943217879525,1.2623405415258655e-05,9.466195848296777e-08,3.3886661709807974e-06
125,2.032324185293418e-05,3.9023285472396496e-06,0.17249127561132127,0.01391354440334161,0.25778197238377976,0.007912542331834714,146.54067456935925,1.0873868129723586e-05,1.0240651672726032e-08,1.7248332573797045e-07
126,9.898635762787407e-06,9.47378172095577e-06,0.05232988061520466,0.21944660403376975,0.3320968384770117,0.005124127921012404,98.09536697026351,4.42423752463133e-06,4.576886325177571e-06,3.221105624493525e-06
127,1.9742314037070608e-05,6.992559683948166e-05,-0.0207015096391488,9.721505821916764,0.19640393539590775,0.008936966123394948,131.1368410202222,6.788737367683817e-06,7.179799534421479e-07,3.3357686459525847e-06
128,8.914768617586515e-06,1.1887387484482385e-05,0.02620732464480341,0.002458566506137369,0.5304914538208496,0.008145189310421514,210.05100571667103,4.366458741630912e-05,3.348030031867026e-06,4.571472184257925e-07
129,1.873537761835347e-05,7.29880457276271e-06,-0.1982285741054529,0.0010451416990083775,0.7524366771954543,0.00575252145637471,130.45946985280764,4.754358839286834e-05,4.005371769013022e-06,8.69339726823345e-07
130,3.064414454955945e-06,2.2664856335339104e-05,0.28026927424436715,0.00010928584690254528,0.16253191701448014,0.009635802462033929,19.331737009161447,3.9418224825996586e-05,9.176657005800272e-07,3.7979891308881133e-06
131,6.7004695289840075e-06,3.826167185533332e-05,0.2963098655257029,0.00018142512397377982,0.8311706893290353,0.01071056353516,30.990269900687384,2.97194756920362e-05,1.0115424288470577e-06,7.898014462110298e-07
